timestamp,count
1564444800000,71448
1563840000000,72141
1563235200000,73466
1562630400000,73034
1562025600000,71367
1561420800000,72479
1560816000000,74519
1560211200000,78157
1559606400000,83026
1559001600000,78883
1558396800000,80825
1557792000000,81386
1557187200000,81529
1556582400000,86643
1555977600000,85513
1555372800000,80461
1554768000000,79515
1554163200000,79994
1553558400000,87158
1552953600000,87385
1552348800000,86353
1551744000000,90185
1551139200000,93750
1550534400000,97272
1549929600000,96846
1549324800000,98135
1548720000000,98175
1548115200000,100711
1547510400000,99077
1546905600000,96134
1546214400000,96445
1545609600000,93904
1545004800000,93225
1544400000000,93492
1543795200000,93758
1543190400000,97294
1542585600000,102018
1541980800000,101587
1541376000000,83194
1540771200000,56667
1540166400000,55542
1539561600000,58558
1538956800000,58760
1538352000000,57719
1537747200000,60139
1537142400000,60036
1536537600000,58913
1535932800000,58844
1535328000000,57483
1534723200000,58562
1534118400000,59304
1533513600000,60215
1532908800000,58865
1532304000000,56780
1531699200000,54159
1531094400000,52726
1530489600000,48263
1529884800000,39979
1529280000000,51494
1528675200000,51663
1528070400000,51775
1527465600000,50740
1526860800000,50377
1526256000000,47496
1525651200000,48277
1525046400000,50653
1524441600000,49172
1523836800000,49862
1523232000000,51968
1522627200000,52299
1522022400000,54486
1521417600000,52937
1520812800000,52367
1520208000000,53100
1519603200000,52843
1518998400000,53271
1518393600000,53275
1517788800000,52006
1517184000000,53476
1516579200000,55169
1515974400000,55477
1515369600000,53569
1514678400000,52779
1514073600000,51366
1513468800000,48730
1512864000000,46751
1512259200000,43998
1511654400000,43869
1511049600000,43114
1510444800000,43449
1509840000000,45213
1509235200000,46087
1508630400000,44807
1508025600000,45023
1507420800000,44548
1506816000000,46399
1506211200000,45815
1505606400000,44444
1505001600000,44961
1504396800000,43650
1503792000000,42783
1503187200000,45022
1502582400000,44742
1501977600000,45152
1501372800000,44889
1500768000000,43560
1500163200000,44295
1499558400000,47033
1498953600000,44323
1498348800000,43435
1497744000000,43166
1497139200000,47770
1496534400000,43369
1495929600000,41081
1495324800000,44331
1494720000000,44971
1494115200000,46781
1493510400000,45573
1492905600000,46894
1492300800000,45254
1491696000000,44640
1491091200000,46515
1490486400000,46303
1489881600000,45751
1489276800000,44895
1488672000000,41130
1488067200000,36511
1487462400000,45411
1486857600000,43881
1486252800000,44296
1485648000000,44391
1485043200000,46037
1484438400000,46099
1483833600000,47724
1483056000000,45332
1482451200000,43559
1481846400000,39498
1481241600000,38323
1480636800000,40166
1480032000000,37343
1479427200000,36572
1478822400000,33176
1478217600000,32728
1477612800000,33001
1477008000000,33436
1476403200000,32999
1475798400000,32719
1475193600000,31204
1474588800000,32927
1473984000000,30953
1473379200000,32303
1472774400000,32841
1472169600000,33139
1471564800000,33814
1470960000000,34098
1470355200000,35778
1469750400000,34569
1469145600000,34228
1468540800000,37036
1467936000000,41122
1467331200000,41241
1466726400000,37581
1466121600000,37808
1465516800000,38013
1464912000000,38145
1464307200000,38079
1463702400000,39767
1463097600000,39506
1462492800000,36204
1461888000000,35460
1461283200000,34884
1460678400000,35132
1460073600000,36853
1459468800000,40043
1458864000000,37927
1458259200000,34217
1457654400000,34748
1457049600000,35205
1456444800000,35967
1455840000000,34932
1455235200000,32512
1454630400000,34472
1454025600000,35257
1453420800000,35612
1452816000000,36765
1452211200000,37763
1452124800000,40434
1451520000000,36065
1450915200000,32783
1450310400000,30331
1449705600000,28899
1449100800000,28951
1448496000000,28221
1447891200000,29321
1447286400000,32249
1446681600000,31532
1446076800000,29503
1445472000000,28413
1444867200000,27827
1444262400000,26276
1443657600000,26891
1443052800000,29325
1442448000000,32868
1441843200000,35167
1441238400000,34748
1440633600000,34723
1440028800000,36529
1439424000000,34780
1438819200000,34635
1438214400000,35549
1437609600000,36026
1437004800000,33792
1436400000000,31317
1435795200000,32588
1435190400000,31765
1434585600000,31651
1433980800000,31244
1433376000000,34964
1432771200000,31797
1432166400000,35133
1431561600000,36677
1430956800000,36684
1430352000000,36669
1429747200000,36704
1429142400000,39688
1428537600000,38226
1427932800000,36326
1427328000000,36015
1426723200000,35693
1426118400000,36426
1425513600000,33849
1424908800000,26297
1424304000000,21372
1423699200000,22298
1423094400000,21343
1422489600000,20996
1421884800000,20149
1421280000000,19755
1420675200000,21029
1419984000000,18366
1419379200000,15985
1418774400000,15422
1418169600000,15267
1417564800000,15686
1416960000000,15937
1416355200000,15945
1415750400000,15771
1415145600000,15863
1414540800000,16307
1413936000000,16358
1413331200000,15820
1412726400000,14866
1412121600000,14602
1411516800000,14711
1410912000000,14069
1410307200000,14833
1409702400000,16318
1409097600000,16690
1408492800000,18698
1407888000000,18359
1407283200000,17117
1406678400000,17446
1406073600000,17588
1405468800000,17476
1404864000000,16739
1404259200000,16099
1403654400000,15350
1403049600000,14919
1402444800000,14547
1401840000000,13406
1401235200000,10437
1400630400000,11118
1400025600000,11817
1399420800000,12169
1398816000000,13524
1398211200000,13678
1397606400000,13099
1397001600000,13887
1396396800000,14669
1395792000000,16172
1395187200000,15636
1394582400000,15744
1393977600000,16845
1393372800000,16769
1392768000000,16535
1392163200000,17299
1391558400000,16886
1390953600000,16642
1390348800000,14925
1389744000000,15167
1389139200000,16678
1388448000000,14310
1387843200000,12049
1387238400000,10963
1386633600000,11056
1386028800000,11956
1385424000000,12870
1384819200000,12263
1384214400000,11565
1383609600000,12224
1383004800000,11217
1382400000000,10345
1381795200000,10616
1381190400000,10288
1380585600000,11582
1379980800000,11240
1379376000000,13503
1378771200000,15174
1378166400000,13068
1377561600000,13712
1376956800000,14525
1376352000000,14341
1375747200000,13621
1375142400000,14570
1374537600000,15264
1373932800000,16270
1373328000000,16778
1372723200000,19029
1372118400000,20366
1371513600000,19943
1370908800000,19353
1370304000000,21267
1369699200000,21327
1369094400000,21079
1368489600000,23576
1367884800000,28350
1367280000000,33398
1366675200000,34818
1366070400000,37588
1365465600000,37127
1364860800000,34670
1364256000000,39161
1363651200000,42421
1363046400000,40372
1362441600000,39837
1361836800000,43418
